product_id,product_name,category,price,rating
1181,"Citrus Juicer Manual","Kitchen",349,4.1
1182,"Wrist Rest Keyboard Pad","Home Office",399,4.2
1183,"Vacuum Sealer Machine","Kitchen",1499,4.6
1184,"Digital Coin Bank","Home Decor",499,4.2
1185,"Pet Cooling Mat","Pets",499,4.3
1186,"Camping Cookware Set","Outdoor",999,4.5
1187,"Laundry Hamper","Home Decor",699,4.3
1188,"Bluetooth FM Transmitter","Automotive",499,4.2
1189,"Electric Milk Steamer","Kitchen",899,4.4
1190,"Guitar Stand","Musical Instruments",499,4.3
1191,"Face Mask Sheet Set","Health",399,4.2
1192,"Shower Curtain Liner","Bath",299,4.1
1193,"Bed Sheet Clips","Bedding",199,4.0
1194,"Bamboo Drawer Dividers","Home Decor",499,4.3
1195,"Digital Metronome","Musical Instruments",349,4.1
1196,"Dumpling Maker","Kitchen",299,4.0
1197,"Baby Sleep Soother","Baby",699,4.4
1198,"Outdoor Security Camera","Home Security",1999,4.7
1199,"Rechargeable Battery Set","Electronics",599,4.3
1200,"Toilet Bowl Cleaner","Bath",249,4.0
1201,"Smart Light Dimmer","Electronics",799,4.4
1202,"Power Strip Tower","Electronics",799,4.5
1203,"Air Purifier Filter","Home Appliances",499,4.2
1204,"Desktop Air Purifier","Home Appliances",1299,4.6
1205,"Crib Mobile","Baby",599,4.3
1206,"Acrylic Paint Set","Arts & Crafts",699,4.4
1207,"Garden Watering Can","Garden",399,4.2
1208,"Hot Air Popcorn Maker","Kitchen",799,4.3
1209,"Bath Pillow","Bath",349,4.1
1210,"Car Wireless Charger Mount","Automotive",799,4.5
1211,"Cable Management Box","Home Office",499,4.2
1212,"Waterproof Speaker","Electronics",999,4.5
1213,"Mini Stepper Exercise Machine","Fitness",1999,4.6
1214,"Solar Powered Garden Lights","Garden",599,4.3
1215,"Tabletop Fire Bowl","Home Decor",799,4.4
1216,"Shoe Deodorizer Balls","Home Appliances",199,3.9
1217,"Ceramic Knife Set","Kitchen",799,4.5
1218,"Soft Dog Bed","Pets",799,4.5
1219,"Heat Gun","Tools",699,4.3
1220,"Diaper Caddy Organizer","Baby",499,4.2
1221,"Sofa Arm Tray","Home Decor",499,4.3
1222,"Swimming Pool Thermometer","Outdoor",299,4.0
1223,"Portable Electric Tire Inflator","Automotive",1499,4.6
1224,"Digital Humidity Meter","Home Appliances",399,4.2
1225,"Emergency Escape Tool","Automotive",299,4.4
1226,"Dimmable Desk Lamp","Home Office",799,4.4
1227,"Bed Canopy","Home Decor",999,4.5
1228,"Baby Food Storage","Baby",399,4.2
1229,"Puzzle Mat","Kids",699,4.3
1230,"Rechargeable Hand Warmer","Health",499,4.2
1231,"Neck Reading Light","Electronics",349,4.1
1232,"Kitchen Food Scale","Kitchen",499,4.3
1233,"Indoor Bug Trap","Home Appliances",599,4.2
1234,"Art Easel","Arts & Crafts",899,4.4
1235,"Electric Wine Opener","Kitchen",699,4.3
1236,"Bamboo Charging Station","Electronics",799,4.4
1237,"Anti-Theft Backpack","Travel",1299,4.6
1238,"Apple Peeler Corer","Kitchen",399,4.2
1239,"Electric Bug Zapper Racket","Home Appliances",399,4.2
1240,"Wood Polish","Home Appliances",299,4.1
1241,"Retractable Clothesline","Home Appliances",399,4.2
1242,"Portable Door Lock","Travel",399,4.3
1243,"Dog Training Clicker","Pets",149,4.0
1244,"BBQ Temperature Controller","Kitchen",1499,4.7
1245,"Inflatable Travel Neck Pillow","Travel",349,4.1
1246,"Wireless Headphones","Electronics",1499,4.6
1247,"Toilet Light","Bath",299,4.0
1248,"Baby Monitor with Camera","Baby",1999,4.7
1249,"Digital Tire Pressure Gauge","Automotive",399,4.2
1250,"Laptop Stand with Cooling Fan","Electronics",799,4.4
1251,"Compact Sewing Kit","Home Appliances",299,4.1
1252,"Neck Hammock","Health",699,4.3
1253,"Car Vent Phone Mount","Automotive",349,4.2
1254,"Solar Power Bank","Electronics",999,4.5
1255,"Small Space Heater","Home Appliances",899,4.4
1256,"Portable Indoor Grill","Kitchen",1499,4.6
1257,"Meat Tenderizer Tool","Kitchen",299,4.1
1258,"Neoprene Lunch Bag","Kitchen",399,4.2
1259,"Silicone Oven Rack Guards","Kitchen",249,4.0
1260,"Digital Weight Scale","Health",699,4.4
1261,"Ceramic Diffuser","Home Decor",799,4.5
1262,"Bamboo Shower Bench","Bath",899,4.4
1263,"Bird Feeder Window Mount","Garden",499,4.2
1264,"Car Trash Can","Automotive",349,4.1
1265,"Silicone Baking Mat Set","Kitchen",399,4.3
1266,"Wine Gift Set","Kitchen",999,4.5
1267,"Emergency Flashlight Radio","Electronics",699,4.4
1268,"Kids' Toothbrush Set","Health",299,4.2
1269,"Portable Electric Tire Inflator","Automotive",1499,4.6
1270,"Travel Neck Pillow","Travel",399,4.2
1271,"Gardening Trowel Set","Garden",499,4.3
1272,"Kitchen Knife Sharpener","Kitchen",399,4.3
1273,"Makeup Mirror LED","Health",699,4.4
1274,"Fridge Storage Containers","Kitchen",499,4.2
1275,"Bluetooth Tracker","Electronics",499,4.3
1276,"Car Dash Camera","Automotive",1299,4.6
1277,"Computer Privacy Screen","Electronics",799,4.3
1278,"Baby Sleep Sound Machine","Baby",699,4.4
1279,"Mosquito Net for Bed","Home Decor",699,4.3
1280,"Phone Camera Lens Kit","Electronics",699,4.3
1281,"Plant Grow Light","Garden",599,4.4
1282,"Meat Thermometer Digital","Kitchen",499,4.3
1283,"Wall Clock Silent","Home Decor",599,4.3
1284,"Shower Caddy Hanging","Bath",499,4.2
1285,"Patio Umbrella Light","Outdoor",399,4.1
1286,"Motion Sensor Trash Can","Kitchen",1299,4.5
1287,"Paint by Numbers Kit","Arts & Crafts",499,4.2
1288,"Mini Fridge for Bedroom","Home Appliances",2999,4.6
1289,"Laptop Privacy Screen","Electronics",799,4.3
1290,"Hammock Chair","Outdoor",1299,4.5
1291,"Wine Bottle Stopper Set","Kitchen",349,4.1
1292,"Fishing Rod and Reel Combo","Sports",1499,4.6
1293,"Retro Alarm Clock","Home Decor",499,4.2
1294,"Kids' Headphones","Electronics",599,4.3
1295,"Cold Press Juicer","Kitchen",2499,4.7
1296,"String Lights with Remote","Home Decor",599,4.3
1297,"Bathroom Towel Rack","Bath",599,4.3
1298,"Reusable Shopping Bags Set","Home Decor",399,4.2
1299,"Electric Bug Zapper","Home Appliances",699,4.4
1300,"Grill Brush and Scraper","Kitchen",399,4.2
1301,"Anti-Chafe Balm","Sports",299,4.1
1302,"Electric Food Scale","Kitchen",499,4.3
1303,"Camping Stove Portable","Outdoor",899,4.5
1304,"Beard Grooming Kit","Health",699,4.4
1305,"Baby Bath Thermometer","Baby",299,4.1
1306,"Mini Refrigerator","Kitchen",2999,4.6
1307,"Wireless Earbuds","Electronics",1499,4.7
1308,"Collapsible Water Bottle","Sports",349,4.2
1309,"Gardening Gloves","Garden",299,4.1
1310,"Electric Knife","Kitchen",799,4.3
1311,"Bamboo Toilet Paper Holder","Bath",399,4.2
1312,"Bean Bag Chair","Furniture",1499,4.5
1313,"Electric Coffee Percolator","Kitchen",899,4.4
1314,"Car Headrest Hook","Automotive",199,4.0
1315,"Electric Hand Warmer","Health",499,4.2
1316,"Wall Hanging Organizer","Home Decor",499,4.3
1317,"Compact Mirror LED","Health",299,4.1
1318,"Baby Teething Toys Set","Baby",349,4.2
1319,"Electric Fly Swatter","Home Appliances",299,4.0
1320,"Wool Dryer Balls","Home Appliances",299,4.1
1321,"Adjustable Rolling Cart","Home Decor",899,4.5
1322,"Electric Tire Inflator","Automotive",1499,4.6
1323,"Rechargeable Reading Light","Electronics",399,4.2
1324,"Electric Sandwich Maker","Kitchen",799,4.4
1325,"Car Side Window Sunshade","Automotive",399,4.1
1326,"Milk Frother Handheld","Kitchen",299,4.2
1327,"Mini Foldable Drone","Electronics",1999,4.6
1328,"Facial Ice Roller","Health",299,4.1
1329,"LED Plant Grow Light","Garden",699,4.4
1330,"Drain Snake Cleaner","Home Appliances",299,4.1
1331,"Hammock with Stand","Outdoor",1999,4.7
1332,"Cookie Baking Sheet Set","Kitchen",699,4.4
1333,"Car Seat Gap Filler","Automotive",299,4.1
1334,"Window Bird Feeder","Garden",499,4.3
1335,"Kitchen Digital Timer","Kitchen",299,4.1
1336,"Picnic Blanket Waterproof","Outdoor",599,4.3
1337,"Standing Desk Converter","Home Office",1999,4.6
1338,"Essential Oil Diffuser","Home Decor",699,4.4
1339,"Body Measuring Tape","Health",199,4.0
1340,"Outdoor Camping Chair","Outdoor",999,4.5
1341,"Wireless Door Sensor","Home Security",499,4.3
1342,"Baby Sleep Sack","Baby",499,4.2
1343,"Electric Foot File","Health",499,4.2
1344,"Electric Milk Frother","Kitchen",599,4.3
1345,"Portable Clothes Steamer","Home Appliances",799,4.4
1346,"Car Steering Wheel Cover","Automotive",399,4.2
1347,"Hanging Shower Caddy","Bath",499,4.3
1348,"Foldable Rain Poncho","Outdoor",249,4.0
1349,"Compost Bin Indoor","Kitchen",499,4.2
1350,"Drawer Organizer Set","Home Decor",599,4.3
1351,"Makeup Brush Set","Health",699,4.4
1352,"USB Wall Charger","Electronics",399,4.2
1353,"Dog Leash Retractable","Pets",499,4.3
1354,"Spice Jar Set","Kitchen",699,4.4
1355,"Electric Fruit Peeler","Kitchen",599,4.2
1356,"Neck Reading Light","Electronics",349,4.1
1357,"Reusable Produce Bags","Kitchen",299,4.2
1358,"Pet Hair Remover","Pets",399,4.2
1359,"Car Air Freshener","Automotive",199,4.0
1360,"Stackable Storage Bins","Home Decor",699,4.4
1361,"Electric Toothbrush","Health",999,4.6
1362,"Smart Digital Alarm Clock","Electronics",699,4.3
1363,"Bamboo Bath Mat","Bath",599,4.3
1364,"Wine Glass Set","Kitchen",799,4.5
1365,"Garden Pruning Shears","Garden",399,4.2
1366,"Kids' Water Bottle","Kids",349,4.1
1367,"Electric Can Opener","Kitchen",599,4.3
1368,"Jewelry Cleaning Kit","Health",399,4.2
1369,"Cordless Drill Set","Tools",1999,4.7
1370,"Wireless Charging Stand","Electronics",799,4.4
1371,"Bluetooth Karaoke Microphone","Electronics",799,4.3
1372,"Ceramic Plant Pots Set","Garden",599,4.4
1373,"Digital Body Weight Scale","Health",699,4.4
1374,"Cold Brew Coffee Maker","Kitchen",699,4.4
1375,"LED Desk Lamp","Home Office",799,4.5
1376,"Waterproof Picnic Blanket","Outdoor",599,4.3
1377,"Dog Treat Pouch","Pets",299,4.1
1378,"Electric Air Duster","Electronics",599,4.3
1379,"Adjustable Laptop Stand","Home Office",799,4.5
1380,"Bread Box","Kitchen",699,4.3
1381,"Car Phone Mount","Automotive",399,4.2
1382,"Camping Tent 2-Person","Outdoor",1999,4.6
1383,"Touchless Soap Dispenser","Bath",599,4.4
1384,"Wine Decanter","Kitchen",899,4.5
1385,"Foldable Shopping Cart","Home Decor",999,4.4
1386,"Digital Thermometer","Health",399,4.3
1387,"Under Desk Foot Rest","Home Office",599,4.3
1388,"Shower Bluetooth Speaker","Electronics",799,4.4
1389,"Stainless Steel Straws Set","Kitchen",299,4.2
1390,"Reading Glasses Blue Light","Health",499,4.3
1391,"Hanging Toiletry Bag","Travel",499,4.3
1392,"Mini Refrigerator","Kitchen",2999,4.6
1393,"Wall Mounted Toothbrush Holder","Bath",299,4.1
1394,"Folding Yoga Mat","Fitness",599,4.3
1395,"Electric Cheese Grater","Kitchen",599,4.2
1396,"Bamboo Phone Stand","Electronics",299,4.1
1397,"Smart Home Security System","Home Security",3999,4.8
1398,"Sleeping Eye Mask","Health",299,4.2
1399,"Kitchen Utensil Set","Kitchen",799,4.5
1400,"Waterproof Bike Phone Mount","Sports",399,4.2
